Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
010121,BIG 10 MART #18 / DAVENPORT,A,5310 CORPORATE PARK DRIVE,DAVENPORT,IA,52807,POINT (-90.517948014 41.575410995),11/01/2023
5979,CASEY'S GENERAL STORE #2665 / WOODBINE,A,602 LINCOLNWAY ST,WOODBINE,IA,51579,POINT (-95.702737 41.738378998),11/01/2023
4726,WALGREENS #07454 / ANKENY,A,901 N ANKENY BLVD,ANKENY,IA,50021,POINT (-93.599077032 41.739137015),11/01/2023
5626,CORWITH FARM SERVICE,A,205 NW ELM ST,CORWITH,IA,50430,POINT (-93.957495007 42.993156986),11/01/2023
5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,A,2013 CENTRAL AVE,DUBUQUE,IA,52001,POINT (-90.67063402 42.511430989),11/01/2023
4161,FAREWAY STORES #950 / IOWA CITY,A,2530 WESTWINDS DR,IOWA CITY,IA,52246,POINT (-91.576180389 41.651416208),11/01/2023
5762,CASEY'S GENERAL STORE #1329 / ESTHERVILLE,A,8 CENTRAL AVE,ESTHERVILLE,IA,51334,POINT (-94.843564012 43.401673009),11/01/2023
6289,DASHMART / URBANDALE,A,3180 100TH STREET,URBANDALE,IA,50322,POINT (-93.756403427 41.623595749),11/01/2023
5957,"LIQUOR, TOBACCO & GROCERY / DUBUQUE",A,1998 JACKSON ST,DUBUQUE,IA,52001,POINT (-90.667923983 42.511571009),11/01/2023
5895,ROLFE HEARTLAND,A,600 BROAD ST,ROLFE,IA,50581,POINT (-94.529548065 42.812652696),11/01/2023
5517,MEPO FOODS / MEDIAPOLIS,A,111 WAPELLO ST N,MEDIAPOLIS,IA,52637,POINT (-91.170863989 41.008547997),11/01/2023
4706,WALGREENS #05144 / CLINTON,A,1905 N 2ND ST,CLINTON,IA,52732,POINT (-90.181358024 41.866531005),11/01/2023
5620,CASEY'S GENERAL STORE #2874 / RICEVILLE,A,208 W MAIN ST,RICEVILLE,IA,50466,POINT (-92.556482019 43.364096015),11/01/2023
4324,DAYTON COMMUNITY GROCERY,A,22 NORTH MAIN,DAYTON,IA,50530,POINT (-94.068127998 42.261691011),11/01/2023
4716,WALGREENS #11153 / SPENCER,A,800 GRAND AVE,SPENCER,IA,51301,POINT (-95.144091032 43.146176004),11/01/2023
4859,CIRCLE K #4706604 / BURLINGTON,A,421 N MAIN ST,BURLINGTON,IA,52601,POINT (-91.101407013 40.811176012),11/01/2023
5059,CASEY'S GENERAL STORE #1125 / HUMEST,A,207 FRONT ST,HUMESTON,IA,50123,POINT (-93.499805962 40.857469011),11/01/2023
8811,EXILE BREWING COMPANY (CANNED COCKTAIL),I,1514 WALNUT ST,DES MOINES,IA,50309,POINT (-93.637112013 41.583009987),11/01/2023
2579,HY-VEE FOOD STORE / GRINNELL,A,320 WEST STREET SOUTH,GRINNELL,IA,50112,POINT (-92.72517 41.728061001),11/01/2023
6166,DANNYS TOBACCO & LIQUOR / GUTTENBERG,I,531 U.S. 52,GUTTENBERG,IA,52052,POINT (-91.100408408 42.781247519),11/01/2023
6317,HY-VEE FAST AND FRESH #2 / GRIMES,A,1701 SOUTHEAST 37TH STREET,GRIMES,IA,50111,POINT (-93.774113304 41.658597283),11/01/2023
5216,CASEY'S GENERAL STORE #2683  /  RUNN,A,"6301, SE 116TH ST",RUNNELLS,IA,50237,POINT (-93.357039016 41.522365995),11/01/2023
5794,CASEY'S GENERAL STORE #1922 / WALCOTT,A,780 N MAIN ST,WALCOTT,IA,52773,POINT (-90.775216031 41.592083984),11/01/2023
5613,CASEY'S GENERAL STORE #2624 / MANCHESTER,A,1413 N FRANKLIN ST,MANCHESTER,IA,52057,POINT (-91.457496999 42.50266201),11/01/2023
4512,METRO MART #4 / WATERLOO,A,2332 FALLS AVE.,WATERLOO,IA,50701,POINT (-92.376470003 42.500505011),11/01/2023
4569,CAR-GO-EXPRESS / SUTHERLAND,A,202 WEST SOUTHERN ST,SUTHERLAND,IA,51058,POINT (-95.499739961 42.968256992),11/01/2023
4971,FAREWAY STORES #138 / PLEASANT HILL,A,"5500, E UNIVERSITY AVE",PLEASANT HILL,IA,50327,POINT (-93.506090964 41.60026799),11/01/2023
4495,CASEY'S GENERAL STORE #3055 / GRUNDY CENTER,A,"504, G AVE",GRUNDY CENTER,IA,50638,POINT (-92.770423979 42.361202013),11/01/2023
4229,FAREWAY STORES #790 / HARLAN,A,1910 23RD STREET,HARLAN,IA,51537,POINT (-95.338468037 41.649922008),11/01/2023
4752,GASLAND / BURLINGTON,A,1003 SUMMER STREET,BURLINGTON,IA,52655,POINT (-91.115248972 40.797108999),11/01/2023
6346,MARKER 126 / DUNCOMBE,A,2339 POPLAR AVENUE,DUNCOMBE,IA,50532,POINT (-94.091958738 42.449706448),11/01/2023
4380,KUM & GO #254 / WEST BRANCH,A,620 S DOWNEY ST,WEST BRANCH,IA,52358,POINT (-91.347680991 41.661470007),11/01/2023
4438,KUM & GO #214  AMES,I,111 DUFF AVE,AMES,IA,50010,POINT (-93.610934994 42.023588005),11/01/2023
5155,NEW STAR  /  ANSBOROUGH AVE,I,"1459, ANSBOROUGH AVE",WATERLOO,IA,50701,POINT (-92.376546027 42.493124997),11/01/2023
6151,UNIVERSITY LIQUORS / WDM,I,9250 UNIVERSITY AVE UNIT 115,WEST DES MOINES,IA,50266,POINT (-93.834537013 41.599596013),11/01/2023
4664,CASEY'S GENERAL STORE #24 / BOONE,A,1127 STORY,BOONE,IA,50036,POINT (-93.880690035 42.067653012),11/01/2023
4284,FAREWAY STORES #559 / IOWA FALLS,A,500 IOWA ST,IOWA FALLS,IA,50126,POINT (-93.263057721 42.522387316),11/01/2023
4700,J & C GROCERY / ALLISON,A,"306, N MAIN",ALLISON,IA,50602,POINT (-92.794762008 42.753224002),11/01/2023
4560,CASEY'S GENERAL STORE #2914 / HARLAN,A,"1006, CHATBURN AVE",HARLAN,IA,51537,POINT (-95.322924971 41.645984986),11/01/2023
5379,YESWAY STORE # 1036/ KANAWHA,A,102 NORTH MAIN STREET,KANAWHA,IA,50447,POINT (-93.793665009 42.934473983),11/01/2023
5176,SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET,A,455 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.715411261 41.978044809),11/01/2023
5446,PUMP N PAK,I,1004 MAIN ST.,ROCK VALLEY,IA,51247,POINT (-96.294339018 43.20016598),11/01/2023
6180,BREW OIL #11 / BOYDEN,A,1010 SOUTHERN ST.,BOYDEN,IA,51234,POINT (-96.000375029 43.186489983),11/01/2023
5027,HARD ROCK HOTEL & CASINO SIOUX CITY,A,111 3RD ST,SIOUX CITY,IA,51101,POINT (-96.409438977 42.493859),11/01/2023
2535,HY-VEE FOOD STORE #1 (1887) / WDM,A,1700 VALLEY WEST DR.,WEST DES MOINES,IA,50266,POINT (-93.753814005 41.597713019),11/01/2023
010290,WEST SIDE LIQUOR / WATERLOO,A,919 WEST 5TH STREET,WATERLOO,IA,50702,POINT (-92.346161042 42.488349994),11/01/2023
4795,WALGREENS #00359 / DES MOINES,A,2545 E EUCLID AVE,DES MOINES,IA,50317,POINT (-93.568703026 41.626799983),11/01/2023
4449,KUM & GO #121 / URBANDALE,A,12041 DOUGLAS PKWY,URBANDALE,IA,50322,POINT (-93.783138177 41.630098304),11/01/2023
2601,HY-VEE FOOD STORE / FAIRFIELD,A,1300 WEST BURLINGTON AVE,FAIRFIELD,IA,52556,POINT (-91.979267035 41.006243015),11/01/2023
5434,"MK MINIMART, INC",A,101 E MT. PLEASANT STREET,WEST BURLINGTON,IA,52655,POINT (-91.156245028 40.825714004),11/01/2023
4880,CASEY'S GENERAL STORE #1567 / ANITA,A,912 MAIN ST,ANITA,IA,50020,POINT (-94.767734024 41.44324502),11/01/2023
010043,GARNAVILLO SPEEDE SHOPPE / GARNAVILLO,A,204 N MAIN ST.,GARNAVILLO,IA,52049,POINT (-91.235788032 42.868918992),11/01/2023
5559,W-MART,I,1205 & 1207 E LOCUST ST,DAVENPORT,IA,52803,POINT (-90.557523002 41.537992),11/01/2023
6029,CASEY'S GENERAL STORE #50 / MOVILLE,A,4 S 1ST ST,MOVILLE,IA,51039,POINT (-96.074707003 42.488499988),11/01/2023
010053,JJ GAS AND FOOD / SPRINGVILLE,A,510 1ST AVENUE,SPRINGVILLE,IA,52336,POINT (-91.445884961 42.053632979),11/01/2023
4960,AJ'S LIQUOR III,A,2401 A CHAMBERLAIN ST,AMES,IA,50010,POINT (-93.648765038 42.021560004),11/01/2023
3857,QUILLINS FOOD RANCH / WAUKON,A,9TH ST SW B,WAUKON,IA,52172,POINT (-91.487954321 43.254875039),11/01/2023
6043,CASEY'S GENERAL STORE #3904 / MANNING,A,351 6TH ST,MANNING,IA,51455,POINT (-95.058976996 41.906921008),11/01/2023
010180,SWEETIES LIQUOR STORE AND COFFEE SHOP LLC / ODEBOLT,A,3274 FOX AVE,ODEBOLT,IA,51458,POINT (-95.244925998 42.315835004),11/01/2023
5359,FAREWAY STORES #168/ PEOSTA,A,8400 NICC DRIVE,PEOSTA,IA,52068,POINT (-90.848572017 42.444117015),11/01/2023
5642,WASPY'S TRUCK STOP,A,2079 HWY 71,AUDUBON,IA,50025,POINT (-94.926610987 41.705421019),11/01/2023
4374,KUM & GO #141 / GRIMES,A,1950 PRINCETON DR,GRIMES,IA,50111,POINT (-93.773859997 41.673540995),11/01/2023
3742,WAL-MART 1625 / LEMARS,A,1111 HOLTON DR,LE MARS,IA,51031,POINT (-96.187650969 42.781840993),11/01/2023
5549,CASEY'S GENERAL STORE #2515 / DAYTON,A,307 3RD ST NW,DAYTON,IA,50530,POINT (-94.072827983 42.26498799),11/01/2023
2657,HY-VEE FOOD STORE / BEDFORD,A,1604 BENT,BEDFORD,IA,50833,POINT (-94.726633027 40.676221),11/01/2023
5341,JJ'S ON JOHNSON,I,235 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.715304475 41.974228947),11/01/2023
2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,A,3500 DODGE ST,DUBUQUE,IA,52001,POINT (-90.722046015 42.48968301),11/01/2023
010089,CASEY'S #4306 / FAIRFIELD,A,1601 WEST BURLINGTON AVENUE,FAIRFIELD,IA,52556,POINT (-91.981819995 41.007097005),11/01/2023
2691,HY-VEE FAST & FRESH - DES MOINES,A,5801 HICKMAN ROAD,URBANDALE,IA,50322,POINT (-93.698582041 41.615408012),11/01/2023
010215,OCEAN LIQUOR AND SMOKE ETC / CEDAR RAPIDS,A,4333 CZECH LANE NORTHEAST,CEDAR RAPIDS,IA,52402,POINT (-91.666791947 42.02291322),11/01/2023
2674,HY-VEE FOOD STORE / LAMONI,A,720 EAST MAIN,LAMONI,IA,50140,POINT (-93.924494029 40.624381989),11/01/2023
4133,MCCOY'S 1447,I,1447  2ND ST,WEBSTER CITY,IA,50595,POINT (-93.840050965 42.469838016),11/01/2023
3932,MAIN STREET SPIRITS / MAPLETON,A,311 MAIN ST,MAPLETON,IA,51034,POINT (-95.793797996 42.166173985),11/01/2023
2696,HY-VEE C-STORE / SE ARMY POST,A,1113 SE ARMY POST RD,DES MOINES,IA,50315,POINT (-93.629119994 41.526557288),11/01/2023
5717,CASEY'S GENERAL STORE #3789,A,2480 1ST AVE SOUTH,ALTOONA,IA,50009,POINT (-93.465263971 41.628932004),11/01/2023
2327,WEST SIDE SPIRITS,A,801 HULL ST,CORNING,IA,50841,POINT (-94.743959007 40.990380012),11/01/2023
4310,FAREWAY STORES #502 / CHEROKEE,A,205 WEST BLUFF ST,CHEROKEE,IA,51012,POINT (-95.551943963 42.754116004),11/01/2023
010036,TOBACCO OUTLET PLUS #504 / DUBUQUE,A,"806 WACKER DR., STE 140",DUBUQUE,IA,52001,POINT (-90.718880003 42.492999017),11/01/2023
5498,6 CORNERS GAS & GRUB,A,300 EAST ST,ARLINGTON,IA,50606,POINT (-91.666372014 42.745779991),11/01/2023
6046,CASEY'S GENERAL STORE #2150 / WDM,A,2125 GRAND AVE,WEST DES MOINES,IA,50265,POINT (-93.734543004 41.567236),11/01/2023
5196,THE DEPOT CORALVILLE,A,100 E  OAKDALE BLVD,CORALVILLE,IA,52241,POINT (-91.561984798 41.702041729),11/01/2023
010156,BIG GROVE BREWERY (CANNED COCKTAIL),I,1225 S GILBERT ST,IOWA CITY,IA,52240,POINT (-91.532773362 41.646717354),11/01/2023
5927,GOPUFF / AMES,I,615 S DAYTON AVENUE,AMES,IA,50010,POINT (-93.582153969 42.016141984),11/01/2023
010185,CASEY'S #4367 / IOWA CITY,A,2410 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,POINT (-91.565449793 41.637293497),11/01/2023
4368,KUM & GO #570 / JOHNSTON,A,5800 NORTHGLEN DR,JOHNSTON,IA,50131,POINT (-93.69817401 41.682342999),11/01/2023
6028,CASEY'S GENERAL STORE #2686 / FORT DODGE,A,3327 5TH AVE S.,FORT DODGE,IA,50501,POINT (-94.144208019 42.500846992),11/01/2023
6325,HY-VEE GAS / NEWTON,A,1421 1ST AVENUE EAST,NEWTON,IA,50208,POINT (-93.034742015 41.69817302),11/01/2023
4190,FAREWAY STORES #888 / JEFFERSON,A,1207 N ELM ST,JEFFERSON,IA,50129,POINT (-94.376776998 42.026895002),11/01/2023
6303,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,A,3200 SOUTHEAST 14TH STREET,DES MOINES,IA,50320,POINT (-93.597559991 41.554963007),11/01/2023
010048,KWIK STAR #1156 / OELWEIN,A,1350 INDUSTRIAL PARK DR.,OELWEIN,IA,50662,POINT (-91.909243023 42.659310979),11/01/2023
4993,SITE FOOD MART,A,"1301, MAIN ST",KEOKUK,IA,52632,POINT (-91.389744986 40.402594987),11/01/2023
5910,ELDRIDGE MART,A,209 E. LE CLAIRE RD,ELDRIDGE,IA,52748,POINT (-90.581520978 41.654283992),11/01/2023
5777,CASEY'S GENERAL STORE #2610 / ATLANTIC,A,1408 E 7TH ST,ATLANTIC,IA,50022,POINT (-94.992871021 41.40423602),11/01/2023
5422,THE DEPOT MONTEZUMA LLC,A,100 S. FRONT ST.,MONTEZUMA,IA,50171,POINT (-92.527316591 41.585342707),11/01/2023
010111,CASEY'S #4315 - AMES,A,3218 ORION DRIVE,AMES,IA,50010,POINT (-93.621211962 42.054509014),11/01/2023
5264,CASEY'S GENERAL STORE # 2177/MITCHEL,A,"309, CENTER AVE",MITCHELLVILLE,IA,50169,POINT (-93.357243032 41.662761994),11/01/2023
4518,CASEY'S GENERAL STORE #2824 / WDM,A,6630 MILLS CIVIC PARKWAY,WEST DES MOINES,IA,50266,POINT (-93.799106038 41.56117098),11/01/2023
2845,CVS PHARMACY #4816 / COUNCIL BLUFFS,A,545 W WASHINGTON ST,COUNCIL BLUFFS,IA,51503,POINT (-95.851098027 41.26286001),11/01/2023
9013,IOWA DISTILLING COMPANY (ET),I,4349 CUMMING AVE.,CUMMING,IA,50061,POINT (-93.762465973 41.483432013),11/01/2023
9906,JOHNSON BROTHERS WIRTZ (BROKER),I,2515 DEAN AVENUE,DES MOINES,IA,50317,POINT (-93.570131973 41.590810018),11/01/2023
5832,CASEY'S GENERAL STORE #1605 / HAMPTON,A,719 4TH ST NE,HAMPTON,IA,50441,POINT (-93.201892503 42.748896174),11/01/2023
010256,LIQUOR AND TOBACCO OUTLET / WATERLOO,A,2844 UNIVERSITY AVENUE,WATERLOO,IA,50701,POINT (-92.382799207 42.498291885),11/01/2023
4421,KUM & GO # 1 / HAMPTON,I,609 CENTRAL AVE W,HAMPTON,IA,50441,POINT (-93.215109172 42.742113831),11/01/2023
3763,MAIN STREET LIQUORS / HAWARDEN,A,911 CENTRAL AVE,HAWARDEN,IA,51023,POINT (-96.485606002 42.996099998),11/01/2023
3385,SAM'S CLUB 8162 / CEDAR RAPIDS,A,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.679633107 42.031846024),11/01/2023
4687,KUM & GO #517 / CEDAR RAPIDS,A,3132 1ST AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.635495346 42.009648188),11/01/2023
010281,CORYDON CORNER / CORYDON,I,214 W JEFFERSON ST,CORYDON,IA,50060,POINT (-93.320097035 40.756938015),11/01/2023
5730,JIM'S FOOD,A,437 SULLIVAN AVENUE,WATERLOO,IA,50701,POINT (-92.355699983 42.487067018),11/01/2023
5477,CASEY'S GENERAL STORE #3293 / MARQUETTE,A,103 1ST ST,MARQUETTE,IA,52158,POINT (-91.178118556 43.044473107),11/01/2023
010220,VAPE AND SMOKE / TAMA,A,104 WEST 3RD STREET,TAMA,IA,52339,POINT (-92.577196971 41.961557982),11/01/2023
2616,HY-VEE FOOD AND DRUG / CLINTON,A,901 SOUTH 4TH ST,CLINTON,IA,52732,POINT (-90.191495014 41.836589003),11/01/2023
5188,KUM & GO #251 / SIOUX CITY,A,1005 GORDON DR,SIOUX CITY,IA,51101,POINT (-96.397406001 42.490152983),11/01/2023
010084,KINGS MART #50 / IOWA CITY,A,2875 COMMERCE DR,IOWA CITY,IA,52240,POINT (-91.481053499 41.628313671),11/01/2023
5814,EICHMAN ENTERPRISES INC / SAGEVILLE,A,11941 HWY 52 N,SAGEVILLE,IA,52002,POINT (-90.720524029 42.566616015),11/01/2023
3917,SMOKIN' JOE'S #2 TOBACCO AND LIQUOR OUTLET,A,1606 W LOCUST ST,DAVENPORT,IA,52804,POINT (-90.59905902 41.538506021),11/01/2023
8803,WEST O BEER,I,503 TERRACE PARK BLVD,WEST OKOBOJI,IA,51351,POINT (-95.150651967 43.345583995),11/01/2023
9938,TEMPLETON DISTILLING LLC (SAMPLE),I,209 E 3RD ST,TEMPLETON,IA,51463,POINT (-94.936424016 41.917454001),11/01/2023
5862,SOUTHGATE EXPRESSE - AMES,I,110 AIRPORT ROAD,AMES,IA,50010,POINT (-93.610765009 42.000515015),11/01/2023
4473,CASEY'S GENERAL STORE #92 / PANORA,A,113 NE 3RD ST,PANORA,IA,50216,POINT (-94.360703022 41.692343993),11/01/2023
4433,KUM & GO #1024  PLEASANT HILL,A,5970 MORNING STAR CT,PLEASANT HILL,IA,50317,POINT (-93.492333998 41.597941006),11/01/2023
5417,CASEY'S GENERAL STORE # 2792/CEDAR RAPIDS,A,9001 6TH STREET SW,CEDAR RAPIDS,IA,52404,POINT (-91.673298567 41.889379109),11/01/2023
6238,WASHINGTON LIQUOR AND TOBACCO OUTLET / WASHINGTON,A,304 WEST MADISON STREET,WASHINGTON,IA,52353,POINT (-91.694706032 41.296821009),11/01/2023
2702,HY-VEE GAS #1 / ANKENY,A,414 N ANKENY BLVD,ANKENY,IA,50023,POINT (-93.601275018 41.735001007),11/01/2023
010116,DAVIDS FOODS / LAKE MILLS,A,103 N WASHINGTON ST,LAKE MILLS,IA,50450,POINT (-93.53401804 43.419593015),11/01/2023
2572,HY-VEE FOOD STORE / CEDAR FALLS,A,6301 UNIVERSITY,CEDAR FALLS,IA,50613,POINT (-92.434183011 42.512328021),11/01/2023
4887,KUM & GO #66 / WEST DES MOINES,A,5308 UNIVERSITY AVE,WEST DES MOINES,IA,50266,POINT (-93.778715969 41.599781002),11/01/2023
5845,CASEY'S GENERAL STORE #3827- ANKENY,A,3605 NW IRVINEDALE DRIVE,ANKENY,IA,50023,POINT (-93.638247006 41.761457018),11/01/2023
5782,CASEY'S GENERAL STORE #3606,A,5150 100TH STREET,URBANDALE,IA,50322,POINT (-93.756689752 41.653961079),11/01/2023
5087,QUIK-PIK  /  LOGAN,I,"107, W  7TH ST",LOGAN,IA,51546,POINT (-95.791086031 41.64277501),11/01/2023
4057,TEQUILA'S LIQUOR STORE,A,1434 DES MOINES ST STE 5,DES MOINES,IA,50316,POINT (-93.597395035 41.595463986),11/01/2023
5571,CASEY'S GENERAL STORE #2782 / CEDAR RAPIDS,A,1495 BLAIRS FERRY RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.657807804 42.034797125),11/01/2023
5303,CASEY'S GENERAL STORE # 3508/ MARSHA,A,108 IOWA AVE W,MARSHALLTOWN,IA,50158,POINT (-92.916639993 42.006378994),11/01/2023
5964,CASEY'S GENERAL STORE #3032 / CHARITON,A,335 N MAIN ST,CHARITON,IA,50049,POINT (-93.308791021 41.017879989),11/01/2023
5712,CASEY'S #2866-WATERLOO,A,51 E TOWER PARK DRIVE,WATERLOO,IA,50701,POINT (-92.355804002 42.456715015),11/01/2023
5504,NEIGHBORHOOD MART,A,2102 LAFAYETTE ST,WATERLOO,IA,50703,POINT (-92.314291034 42.489531004),11/01/2023
3818,ROUND WINDOW LIQUOR,I,703 W PLEASANT ST,KNOXVILLE,IA,50138,POINT (-93.105781997 41.320992993),11/01/2023
6098,BREW OIL #40 / SPENCER,A,1001 S GRAND AVE,SPENCER,IA,51301,POINT (-95.144219024 43.127417012),11/01/2023
3647,WAL-MART 2889 / CLINTON,A,2715 SOUTH 25TH ST,CLINTON,IA,52732,POINT (-90.242866022 41.818750008),11/01/2023
4388,QUIK TRIP #566 / CLIVE,I,11925 UNIVERSITY AVE,CLIVE,IA,50325,POINT (-93.782296969 41.601004005),11/01/2023
4489,CASEY'S GENERAL STORE #2763 / CEDAR RAPIDS,A,641 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.715296848 41.979725841),11/01/2023
6075,HAMPTON LIQUOR & TOBACCO / HAMPTON,I,4 4TH ST SE,HAMPTON,IA,50441,POINT (-93.202115378 42.741550567),11/01/2023
4855,CASEY'S GENERAL STORE #3200 / STRAWBERRY POINT,A,"308, W MISSION",STRAWBERRY POINT,IA,52076,POINT (-91.53990896 42.684228994),11/01/2023
2838,CVS PHARMACY #8658 / DAVENPORT,A,1655 W KIMBERLY RD,DAVENPORT,IA,52806,POINT (-90.599880028 41.559353993),11/01/2023
5729,LAZY RIVER BEVERAGE AND MORE,I,2116 PARK AVENUE,MUSCATINE,IA,52761,POINT (-91.030973965 41.446696018),11/01/2023
5680,GASLAND N 8TH ST / BURLINGTON,I,1204 N 8TH ST,BURLINGTON,IA,52601,POINT (-91.105027996 40.820290996),11/01/2023
6077,G CORNER / CEDAR FALLS,I,2125 COLLEGE ST STE D1,CEDAR FALLS,IA,50613,POINT (-92.456392037 42.518022015),11/01/2023
3465,HOMETOWN FOODS / PANORA,A,601 E MAIN,PANORA,IA,50216,POINT (-94.357433996 41.692624996),11/01/2023
4947,THE MUSIC STATION,I,1420 W FIRST ST,CEDAR FALLS,IA,50647,POINT (-92.462798996 42.537445986),11/01/2023
5539,CASEY'S GENERAL STORE #1901 / DES MOINES,A,2541 NW 66TH AVE,DES MOINES,IA,50313,POINT (-93.653104014 41.681095018),11/01/2023
4739,WALGREENS #05306 / COUNCIL BLUFFS,A,301 W BENNETT AVE,COUNCIL BLUFFS,IA,51503,POINT (-95.828133959 41.244287012),11/01/2023
4677,COSTCO WHOLESALE #1111 / CORALVILLE,A,2900 HEARTLAND DR,CORALVILLE,IA,52241,POINT (-91.617450366 41.697406285),11/01/2023
6233,QUICK STOP / CEDAR RAPIDS,A,1430 1ST AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.653098767 41.988301534),11/01/2023
6114,STAN'S CORNER / LAKE PARK,A,301 N MARKET STREET,LAKE PARK,IA,51347,POINT (-95.320841955 43.455865097),11/01/2023
4248,FAREWAY STORES #021 / SHELDON,A,2603 PARK ST,SHELDON,IA,51201,POINT (-95.820361001 43.186929991),11/01/2023
6252,KWIK SPIRITS #1191 / FORT DODGE,A,1923 5TH AVENUE SOUTH,FORT DODGE,IA,50501,POINT (-94.171103031 42.500938984),11/01/2023
4106,HARTIG DRUG COMPANY #3/JFK,A,2255 JOHN F KENNEDY RD,DUBUQUE,IA,52002,POINT (-90.721651982 42.511234015),11/01/2023
4915,CASEY'S GENERAL STORE #2429 / BETTENDORF,A,"3902, STATE ST",BETTENDORF,IA,52722,POINT (-90.478879963 41.530919979),11/01/2023
6110,MOES MART #12 / HOSPERS,A,107 HOSPERS DR S,HOSPERS,IA,51238,POINT (-95.90701999 43.071963011),11/01/2023
5241,BP  /  DUBUQUE,I,"1450, LORAS BLVD",DUBUQUE,IA,52001,POINT (-90.687164977 42.500528983),11/01/2023
6251,COLFAX-TRAVEL CENTER,I,1405 NORTH WALNUT STREET,COLFAX,IA,50054,POINT (-93.247884006 41.695270995),11/01/2023
6218,BOJI JUNCTION / MILFORD,A,2301 OKOBOJI AVENUE,MILFORD,IA,51351,POINT (-95.150841985 43.338469981),11/01/2023
3717,THE LIQUOR STOP / SUMNER,A,201 W 1ST ST,SUMNER,IA,50674,POINT (-92.099353975 42.847268997),11/01/2023
4800,WALGREENS #07968 / DES MOINES,A,6200 SE 14TH ST,DES MOINES,IA,50320,POINT (-93.597905996 41.528547984),11/01/2023
9953,MISSISSIPPI RIVER DISTILLING CO - DAVENPORT (SAMPLE),I,318 EAST 2ND STREET,DAVENPORT,IA,52801,POINT (-90.570310015 41.521605002),11/01/2023
5069,CASEY'S GENERAL STORE #1705 / LAKE M,A,101 N LAKE ST,LAKE MILLS,IA,50450,POINT (-93.532935015 43.419645989),11/01/2023
5515,FINE LIQUOR & TOBACCO,A,821 ALBIA RD STE B,OTTUMWA,IA,52501,POINT (-92.433129993 41.008916004),11/01/2023
5222,LEO1  /  CEDAR RAPIDS,A,"1500, 1ST  AVE NE",CEDAR RAPIDS,IA,52402,POINT (-91.652354957 41.988484595),11/01/2023
6130,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,A,1724 5TH AVE S,FORT DODGE,IA,50501,POINT (-94.17388004 42.501306991),11/01/2023
6008,TARGET STORE T-3374 / IOWA CITY,A,113 E WASHINGTON ST,IOWA CITY,IA,52240,POINT (-91.533967951 41.659757081),11/01/2023
5080,C'S LIQUOR STORE,A,719 2ND AVE W,SPENCER,IA,51301,POINT (-95.148026 43.14545998),11/01/2023
4157,FAREWAY STORES #993 / NORTH LIBERTY,A,615 WESTWOOD DR   P.O BOX 96,NORTH LIBERTY,IA,52317,POINT (-91.608654732 41.740379046),11/01/2023
2723,HY-VEE GAS / JOHNSTON,A,5902 MERLE HAY ROAD,JOHNSTON,IA,50322,POINT (-93.698281969 41.667841008),11/01/2023
5631,MARION MARKET & CAFE',A,5005 10TH AVE,MARION,IA,52302,POINT (-91.556125009 42.035313995),11/01/2023
5804,CASEY'S GENERAL STORE #2030 / CLINTON,A,1336 CAMANCHE AVE,CLINTON,IA,52732,POINT (-90.20084796 41.830987),11/01/2023
4412,KUM & GO #267 / TIPTON,A,2050 IA HIGHWAY 38,TIPTON,IA,52772,POINT (-91.115042023 41.647609985),11/01/2023
2566,HY-VEE FOOD STORE (1353) / KNOXVILLE,A,813 N LINCOLN STE 1,KNOXVILLE,IA,50138,POINT (-93.109403714 41.325024505),11/01/2023
5437,GREAT PASTIMES / MONTICELLO,A,228 N MAIN ST.,MONTICELLO,IA,52310,POINT (-91.183172982 42.240072993),11/01/2023
4601,KUM & GO #4110 / GUTHRIE DM,A,2110 GUTHRIE AVE,DES MOINES,IA,50317,POINT (-93.578637006 41.615788006),11/01/2023
4654,KUM & GO #510 / STUART,A,629 S DIVISION ST,STUART,IA,50250,POINT (-94.317979959 41.49659399),11/01/2023
2507,HY-VEE FOOD STORE #1 (1042) / BURLINGTON,A,939 ANGULAR,BURLINGTON,IA,52601,POINT (-91.110678991 40.801378992),11/01/2023
010247,YESWAY #1014 / OTTUMWA,A,502 WEST 2ND STREET,OTTUMWA,IA,52501,POINT (-92.417226002 41.022139001),11/01/2023
4775,CASEY'S GENERAL STORE #37 / DAKOTA CITY,A,"502, MAIN",DAKOTA CITY,IA,50529,POINT (-94.200752002 42.72114298),11/01/2023
